Date,ShortWave,LongWave,AirTemp,RelHum,Windspeed,Rain,Snow
2019-12-26 10:00,13.58633148,316.0510254,5.433333333,80.43333333,5.825333333,0.0016,0
2019-12-26 11:00,28.7480924,317.2961757,5.533333333,83.53333333,5.825333333,0,0
2019-12-26 12:00,35.67498845,318.8238914,5.633333333,84.2,5.14,0.0048,0
2019-12-26 13:00,33.83315482,326.3351602,5.333333333,86.93333333,5.14,0.0064,0
2019-12-26 14:00,24.50386707,325.8321318,4.866666667,91.43333333,3.769333333,0.0128,0
2019-12-26 15:00,15.89529683,328.7229922,5.266666667,89.63333333,4.968666667,0,0
2019-12-26 16:00,1.988118246,330.8779407,5.133333333,90.5,4.797333333,0,0
2019-12-26 17:00,0,331.0394066,5.133333333,91.53333333,4.797333333,0.0016,0
2019-12-26 18:00,0,331.983361,5.3,90.56666667,4.112,0.0016,0
2019-12-26 19:00,0,330.0147193,5.333333333,91.66666667,2.912666667,0,0
2019-12-26 20:00,0,333.5110767,5.433333333,90.73333333,1.884666667,0,0
2019-12-26 21:00,0,329.8190971,5.5,90.26666667,1.884666667,0,0
2019-12-26 22:00,0,311.6479749,5.166666667,91.53333333,2.227333333,0,0
2019-12-26 23:00,0,315.6908322,4.933333333,90.46666667,1.028,0,0
2019-12-27 00:00,0,310.222728,4.766666667,90.6,1.713333333,0,0
2019-12-27 01:00,0,301.9134451,4.933333333,92.3,1.884666667,0,0
2019-12-27 02:00,0,306.3444416,4.3,92.5,1.542,0,0
2019-12-27 03:00,0,311.759759,5.666666667,92.4,2.57,0,0
2019-12-27 04:00,0,289.1700607,5.633333333,91.26666667,1.713333333,0,0
2019-12-27 05:00,0,299.9572238,5.566666667,92.13333333,2.741333333,0,0
2019-12-27 06:00,0,315.4424232,5.8,91.7,2.741333333,0,0
2019-12-27 07:00,0,316.0075538,6.166666667,92.36666667,3.769333333,0,0
2019-12-27 08:00,0,327.043126,6.333333333,90.36666667,4.454666667,0,0
2019-12-27 09:00,0.973775086,335.8771729,6.4,91.43333333,4.626,0.0016,0
2019-12-27 10:00,13.57298486,334.7313862,6.633333333,90.56666667,4.968666667,0.0032,0
2019-12-27 11:00,42.57519126,333.271983,6.9,89.63333333,5.482666667,0.0032,0
2019-12-27 12:00,50.42300413,328.7354126,7.1,89.2,5.654,0,0
2019-12-27 13:00,42.10805955,337.5632494,7.366666667,89.96666667,5.14,0,0
2019-12-27 14:00,33.35267648,339.3238485,7.3,91.36666667,4.454666667,0,0
2019-12-27 15:00,11.89131068,344.4224443,7.333333333,93.8,3.940666667,0,0
2019-12-27 16:00,4.697482212,344.8354244,7.166666667,93.66666667,5.311333333,0.0016,0
2019-12-27 17:00,0,344.5342284,7.2,94.73333333,4.283333333,0,0
2019-12-27 18:00,0,344.6708534,7.566666667,95.73333333,3.598,0,0
2019-12-27 19:00,0,346.2420407,7.666666667,95.3,4.797333333,0.0016,0
2019-12-27 20:00,0,349.2012135,8.5,93.73333333,5.14,0,0
2019-12-27 21:00,0,351.1201734,8.2,94.43333333,4.626,0,0
2019-12-27 22:00,0,350.5457275,8.73333333,94.13333333,3.598,0.0016,0
2019-12-27 23:00,0,351.2536933,8.53333333,94.56666667,4.968666667,0,0
2019-12-28 00:00,0,351.1201734,8.53333333,96.43333333,4.626,0,0
2019-12-28 01:00,0,351.9150824,8.53333333,96,4.797333333,0,0
2019-12-28 02:00,0,350.778611,8.63333333,95.56666667,3.255333333,0,0
2019-12-28 03:00,0,352.9273493,8.53333333,96.33333333,4.626,0,0
2019-12-28 04:00,0,345.0186261,8.53333333,95.86666667,5.311333333,0.0016,0
2019-12-28 05:00,0,347.6952336,8.6,95.43333333,5.311333333,0,0
2019-12-28 06:00,0,345.8042197,8.73333333,94.26666667,4.968666667,0,0
2019-12-28 07:00,0,336.731079,8.46666667,95.1,4.112,0,0
2019-12-28 08:00,0,339.8889791,8.53333333,95,4.968666667,0,0
2019-12-28 09:00,1.200667635,333.986159,8.43333333,93.26666667,6.510666667,0,0
2019-12-28 10:00,26.78613918,325.6861915,8.66666667,89.03333333,6.682,0,0
2019-12-28 11:00,67.77361082,320.4168145,9.1,86.6,7.196,0,0
2019-12-28 12:00,97.95031982,307.2790807,9.13333333,84.2,7.71,0,0
2019-12-28 13:00,96.22860578,314.5295199,9.33333333,82.56666667,7.71,0,0
2019-12-28 14:00,106.879209,294.9642019,9.5,79.43333333,7.196,0,0
2019-12-28 15:00,69.25508569,292.0764466,9.5,77.56666667,6.339333333,0,0
2019-12-28 16:00,16.30904207,272.6663842,9.03333333,78.9,7.196,0,0
2019-12-28 17:00,0,266.5337857,8.3,81.7,7.71,0,0
2019-12-28 18:00,0,283.5994877,8.23333333,80.86666667,7.367333333,0,0
2019-12-28 19:00,0,289.3066857,8.23333333,82.03333333,7.367333333,0,0
2019-12-28 20:00,0,304.1242857,8.8,79,7.881333333,0,0
2019-12-28 21:00,0,289.9680748,8.13333333,82.3,6.510666667,0,0
2019-12-28 22:00,0,292.4583755,8.13333333,83.53333333,4.968666667,0,0
2019-12-28 23:00,0,306.5835353,7.6,88,3.426666667,0,0
2019-12-29 00:00,0,308.1888788,7.466666667,89.86666667,3.255333333,0,0
2019-12-29 01:00,0,291.2970632,7.466666667,91.33333333,5.311333333,0,0
2019-12-29 02:00,0,290.9958672,7.3,91.3,5.14,0,0
2019-12-29 03:00,0,314.6909858,7.766666667,89.2,6.339333333,0,0
2019-12-29 04:00,0,318.0972949,7.6,90.43333333,4.112,0,0
2019-12-29 05:00,0,316.3522213,7.766666667,87.83333333,6.339333333,0,0
2019-12-29 06:00,0,318.948096,8.16666667,88.93333333,7.196,0,0
2019-12-29 07:00,0,319.05988,8.16666667,88.1,3.598,0,0
2019-12-29 08:00,0,320.0566214,7.8,89.46666667,3.426666667,0,0
2019-12-29 09:00,1.974771625,312.3807816,8.13333333,90.46666667,4.454666667,0,0
2019-12-29 10:00,30.75008548,323.0592658,8.2,92.2,3.255333333,0,0
2019-12-29 11:00,53.39930051,329.8470432,8.36666667,90.43333333,3.426666667,0,0
2019-12-29 12:00,85.7114688,331.8001593,8.63333333,88.3,3.769333333,0,0
2019-12-29 13:00,88.20728684,326.1767994,8.53333333,89.66666667,3.769333333,0,0
2019-12-29 14:00,62.7552815,319.05988,9,85.63333333,8.224,0,0
2019-12-29 15:00,57.41663329,325.3073677,8.63333333,85.06666667,5.14,0,0
2019-12-29 16:00,14.25366251,304.3292232,8.1,87.5,4.112,0,0
2019-12-29 17:00,0,295.4858609,8.1,86.26666667,3.940666667,0,0
2019-12-29 18:00,0,283.2579252,7.9,88.5,4.454666667,0,0
2019-12-29 19:00,0,288.5645636,7.833333333,89.2,5.654,0,0
2019-12-29 20:00,0,300.4540419,7.766666667,89.7,6.510666667,0,0
2019-12-29 21:00,0,307.6796403,7.9,89.2,6.168,0,0
2019-12-29 22:00,0,312.5795089,7.533333333,89.23333333,5.311333333,0,0
2019-12-29 23:00,0,298.1873093,7.5,89.03333333,4.968666667,0,0
2019-12-30 00:00,0,292.7316255,7.066666667,90.9,4.112,0,0
2019-12-30 01:00,0,292.0143444,7.433333333,90.5,5.654,0,0
2019-12-30 02:00,0,285.3787175,7.3,90.86666667,6.510666667,0,0
2019-12-30 03:00,0,290.0177566,7.1,90.33333333,6.168,0,0
2019-12-30 04:00,0,306.7915779,6.866666667,89.86666667,6.853333333,0,0
2019-12-30 05:00,0,297.0104714,6.833333333,91.7,7.71,0,0
2019-12-30 06:00,0,305.1707088,6.733333333,92.13333333,7.196,0,0
2019-12-30 07:00,0,313.4272047,6.866666667,91.16666667,7.71,0,0
2019-12-30 08:00,0,313.4551508,6.6,91.63333333,6.853333333,0,0
2019-12-30 09:00,2.10823783,311.4927192,6.5,92.66666667,5.654,0,0
2019-12-30 10:00,32.55187925,320.4416554,6.566666667,92.63333333,2.741333333,0,0
2019-12-30 11:00,83.53596966,305.3414901,7.133333333,91.5,4.112,0,0
2019-12-30 12:00,125.5377845,314.1413808,7.9,92.26666667,5.14,0,0
2019-12-30 13:00,88.23398008,327.2853248,8.3,92.26666667,4.968666667,0,0
2019-12-30 14:00,56.20209082,333.1788296,8.56666667,93.73333333,5.654,0,0
2019-12-30 15:00,31.69769554,341.037871,8.6,95.8,5.825333333,0.0016,0
2019-12-30 16:00,3.389513401,352.3839545,8.66666667,95.8,3.769333333,0.0048,0
2019-12-30 17:00,0,350.9618127,8.63333333,95.33333333,3.255333333,0,0
2019-12-30 18:00,0,334.0078948,8.06666667,94.26666667,2.912666667,0,0
2019-12-30 19:00,0,326.8723447,7.166666667,88.6,4.626,0,0
2019-12-30 20:00,0,298.8269626,5.733333333,88.8,2.57,0,0
2019-12-30 21:00,0,281.686738,4.8,87.9,1.713333333,0,0
2019-12-30 22:00,0,264.9594934,3.866666667,92.43333333,2.398666667,0,0
2019-12-30 23:00,0,258.8734716,2.866666667,90.36666667,2.398666667,0,0
2019-12-31 00:00,0,249.2289901,1.666666667,91.86666667,1.370666667,0,0
2019-12-31 01:00,0,252.2937368,1,95.23333333,1.028,0,0
2019-12-31 02:00,0,249.1234162,0.7,97.23333333,1.542,0,0
2019-12-31 03:00,0,243.7639909,0.466666667,96.3,1.370666667,0,0
2019-12-31 04:00,0,245.7171071,0.833333333,94.7,1.713333333,0,0
2019-12-31 05:00,0,254.9579239,0.7,94.5,1.542,0.0016,0
2019-12-31 06:00,0,253.3401599,1.7,90.76666667,2.57,0,0
2019-12-31 07:00,0,242.0251275,1.2,87.23333333,1.884666667,0,0
2019-12-31 08:00,0,237.7959634,0.166666667,88.43333333,1.713333333,0,0
2019-12-31 09:00,2.975768165,238.3145173,-0.3,86.9,1.542,0,0
2019-12-31 10:00,54.65388284,236.1471483,0.666666667,87.9,2.056,0,0
2019-12-31 11:00,126.9525262,240.7737669,3.166666667,84.86666667,1.713333333,0,0
2019-12-31 12:00,177.0824329,238.2896764,5.066666667,79.13333333,2.741333333,0,0
2019-12-31 13:00,181.2332319,247.4901267,6.633333333,75.73333333,3.255333333,0,0
2019-12-31 14:00,142.1676736,254.7250404,6.466666667,77.46666667,3.255333333,0,0
2019-12-31 15:00,89.62202862,254.2810092,5.633333333,81.46666667,3.769333333,0,0
2019-12-31 16:00,20.11282892,258.8827869,4.3,86.36666667,3.084,0,0
2019-12-31 17:00,0,263.8354424,3.9,85.26666667,3.426666667,0,0
2019-12-31 18:00,0,262.4971386,2.966666667,85.4,2.741333333,0,0
2019-12-31 19:00,0,251.5795607,2.2,88.63333333,2.056,0,0
2019-12-31 20:00,0,265.5494649,2.333333333,87.7,2.912666667,0,0
2019-12-31 21:00,0,284.0155729,3.766666667,85.96666667,3.598,0,0
2019-12-31 22:00,0,310.2351484,4.5,88,4.454666667,0,0
2019-12-31 23:00,0,316.2652782,4.5,89.86666667,4.968666667,0,0
2020-01-01 00:00,0,324.4348309,4.5,91.43333333,3.940666667,0,0
2020-01-01 01:00,0,326.3196346,4.6,92,2.912666667,0,0
2020-01-01 02:00,0,329.7259437,4.766666667,92.53333333,3.084,0,0
2020-01-01 03:00,0,330.5456936,5.066666667,92.6,2.912666667,0,0
2020-01-01 04:00,0,321.3514535,5.366666667,91.56666667,3.769333333,0,0
2020-01-01 05:00,0,326.0588051,5.5,89.46666667,3.940666667,0,0
2020-01-01 06:00,0,327.2729043,5.266666667,87.2,4.454666667,0,0
2020-01-01 07:00,0,324.4565667,4.466666667,88.36666667,3.084,0,0
2020-01-01 08:00,0,315.9081902,3.866666667,89.7,2.398666667,0,0
2020-01-01 09:00,1.641106112,310.6201824,4.1,89.8,1.884666667,0,0
2020-01-01 10:00,25.49151699,313.6476678,3.466666667,91.83333333,2.056,0,0
2020-01-01 11:00,58.59113589,307.7106914,4.633333333,88.96666667,4.112,0,0
2020-01-01 12:00,73.32580495,321.39182,5.9,85.1,3.769333333,0,0
2020-01-01 13:00,98.05709279,309.0955719,5.966666667,84.76666667,3.255333333,0,0
2020-01-01 14:00,76.10190202,316.2031759,5.8,85.16666667,4.283333333,0,0
2020-01-01 15:00,48.34093133,311.6448698,5.6,87.43333333,3.769333333,0,0
2020-01-01 16:00,12.01143026,311.5051397,5.466666667,88.96666667,2.741333333,0,0
2020-01-01 17:00,0,314.7065114,5.633333333,88.03333333,3.084,0,0
2020-01-01 18:00,0,314.805875,5.066666667,87.83333333,3.940666667,0,0
2020-01-01 19:00,0,328.8782478,5.7,87.13333333,4.112,0,0
2020-01-01 20:00,0,328.5397905,5.766666667,87.13333333,3.769333333,0,0
2020-01-01 21:00,0,328.3100121,6.166666667,84.93333333,3.940666667,0,0
2020-01-01 22:00,0,315.957872,6.366666667,85.6,4.968666667,0,0
2020-01-01 23:00,0,322.6090244,6.466666667,86.03333333,5.14,0,0
2020-01-02 00:00,0,322.9102203,6.533333333,86.13333333,6.853333333,0,0
2020-01-02 01:00,0,319.1933999,6.666666667,86.86666667,7.024666667,0,0
2020-01-02 02:00,0,319.33313,6.7,87.06666667,5.654,0,0
2020-01-02 03:00,0,318.2401301,6.7,86.33333333,4.454666667,0,0
2020-01-02 04:00,0,321.3980302,6.466666667,85.86666667,3.769333333,0,0
2020-01-02 05:00,0,310.8623813,6.366666667,85.4,3.426666667,0,0
2020-01-02 06:00,0,316.1938606,6.266666667,85.83333333,4.797333333,0,0
2020-01-02 07:00,0,310.5208188,6.166666667,86.66666667,4.968666667,0,0
2020-01-02 08:00,0,323.7858623,6.133333333,86.66666667,5.825333333,0,0
2020-01-02 09:00,1.267400737,323.9566435,6.466666667,85.96666667,6.682,0,0
2020-01-02 10:00,21.35406463,326.8847652,6.6,85.86666667,6.853333333,0,0
2020-01-02 11:00,42.73535071,332.8124262,6.866666667,88.33333333,7.881333333,0,0
2020-01-02 12:00,45.05766268,337.4204142,7.066666667,90.36666667,7.196,0.0016,0
2020-01-02 13:00,39.07837669,331.8933127,7.866666667,88.9,6.510666667,0.0016,0
2020-01-02 14:00,41.0403299,339.0102321,8.26666667,89.46666667,7.71,0.0016,0
2020-01-02 15:00,18.12418246,338.0662777,8.5,88.73333333,8.909333333,0.0208,0
2020-01-02 16:00,2.815608718,343.3046036,8.6,92.3,8.395333333,0.0528,0
2020-01-02 17:00,0,347.7914921,9.1,93.1,10.45133333,0.0688,0
2020-01-02 18:00,0,351.1978013,9.36666667,93.4,9.080666667,0.032,0
2020-01-02 19:00,0,352.2255937,9.36666667,93.63333333,8.395333333,0.0096,0
2020-01-02 20:00,0,349.160847,9.43333333,95.2,8.395333333,0.0064,0
2020-01-02 21:00,0,347.1922053,9.8,92.66666667,8.566666667,0.008,0
2020-01-02 22:00,0,344.4069188,9.7,93.06666667,7.538666667,0.008,0
2020-01-02 23:00,0,349.1173755,9.5,92.9,6.853333333,0.008,0
2020-01-03 00:00,0,347.4250888,9.3,94.2,6.510666667,0.008,0
2020-01-03 01:00,0,349.406151,9.2,94.63333333,4.968666667,0.0096,0
2020-01-03 02:00,0,345.701751,7.5,91.76666667,5.996666667,0.0016,0
2020-01-03 03:00,0,309.7103843,5.9,83.1,5.996666667,0,0
2020-01-03 04:00,0,295.3337103,4.966666667,79.86666667,4.797333333,0,0
2020-01-03 05:00,0,263.5342464,4.3,79.3,3.940666667,0,0
2020-01-03 06:00,0,245.4655929,4,79.56666667,3.084,0,0
2020-01-03 07:00,0,243.0280791,4.266666667,81.8,3.598,0,0
2020-01-03 08:00,0,247.334871,4.866666667,79.5,4.454666667,0,0
2020-01-03 09:00,2.708835754,268.1391292,5.1,77.13333333,4.968666667,0,0
2020-01-03 10:00,48.82140967,254.9641341,4.966666667,78.53333333,3.769333333,0,0
2020-01-03 11:00,124.0296163,248.5769163,6.133333333,74.03333333,3.769333333,0,0
2020-01-03 12:00,156.0081191,253.5482025,6.466666667,74.86666667,5.825333333,0,0
2020-01-03 13:00,159.424854,255.8459862,6.6,76.53333333,5.654,0.0032,0
2020-01-03 14:00,151.0698695,257.1190826,6.5,76.43333333,4.626,0,0
2020-01-03 15:00,82.29473395,265.3724734,6.2,80.76666667,5.654,0.0032,0
2020-01-03 16:00,18.00406288,274.3959323,5.566666667,85.96666667,4.797333333,0.0016,0
2020-01-03 17:00,0,276.6719802,6.133333333,81.56666667,5.311333333,0.0016,0
2020-01-03 18:00,0,281.8295732,6.3,80.1,5.996666667,0,0
2020-01-03 19:00,0,288.8378136,6.433333333,78.26666667,6.510666667,0,0
2020-01-03 20:00,0,295.762216,6.466666667,80.23333333,5.482666667,0,0
2020-01-03 21:00,0,284.7608,7.066666667,79.26666667,6.339333333,0,0
2020-01-03 22:00,0,299.4417751,7.3,80.93333333,6.510666667,0,0
2020-01-03 23:00,0,300.8483913,7.233333333,80.9,6.339333333,0,0
2020-01-04 00:00,0,310.6853898,7.2,81.83333333,5.996666667,0,0
2020-01-04 01:00,0,302.7269848,7.233333333,81.4,4.968666667,0,0
2020-01-04 02:00,0,309.455765,7.3,80.9,5.654,0,0
2020-01-04 03:00,0,319.8858401,7.366666667,80.53333333,6.339333333,0,0
2020-01-04 04:00,0,305.9345667,7.266666667,82.4,7.196,0,0
2020-01-04 05:00,0,299.4759313,7.266666667,82.86666667,6.339333333,0,0
2020-01-04 06:00,0,298.4543491,7,85.63333333,4.968666667,0,0
2020-01-04 07:00,0,327.7076202,7.166666667,83.26666667,6.168,0,0
2020-01-04 08:00,0,331.9057332,7.166666667,84.23333333,6.168,0,0
2020-01-04 09:00,0.746882537,334.2780396,7.233333333,85.7,6.168,0,0
2020-01-04 10:00,16.14888262,331.6324832,7.3,85.73333333,5.825333333,0,0
2020-01-04 11:00,33.03235759,333.6352812,7.766666667,84.16666667,5.825333333,0,0
2020-01-04 12:00,46.75268349,331.2257134,8.03333333,83.83333333,4.968666667,0,0
2020-01-04 13:00,60.12599725,330.2351823,7.933333333,86.66666667,4.112,0,0
2020-01-04 14:00,45.44471468,331.1729265,7.666666667,87.4,4.283333333,0,0
2020-01-04 15:00,33.48614269,334.5264487,7.4,88.7,4.797333333,0,0
2020-01-04 16:00,7.954057621,331.2753952,7,91.03333333,4.112,0.0016,0
2020-01-04 17:00,0,324.5683508,7.1,90.66666667,3.769333333,0,0
2020-01-04 18:00,0,323.4411947,7.266666667,88.7,3.426666667,0,0
2020-01-04 19:00,0,312.7316594,7.133333333,89.56666667,3.084,0,0
2020-01-04 20:00,0,319.1064567,7.066666667,92.63333333,3.084,0.0048,0
2020-01-04 21:00,0,328.1392309,7.3,91.73333333,4.283333333,0,0
2020-01-04 22:00,0,330.4866965,7.466666667,91.73333333,4.112,0,0
2020-01-04 23:00,0,323.0344249,7.733333333,89.03333333,4.112,0,0
2020-01-05 00:00,0,328.6888359,7.766666667,88.63333333,4.283333333,0,0
2020-01-05 01:00,0,334.3805084,7.766666667,89.1,4.626,0,0
2020-01-05 02:00,0,321.9631608,7.7,90.46666667,3.598,0.0016,0
2020-01-05 03:00,0,325.2142143,7.8,88.8,3.940666667,0,0
2020-01-05 04:00,0,322.6462857,7.933333333,87.83333333,5.482666667,0,0
2020-01-05 05:00,0,326.6394613,7.833333333,88.66666667,5.825333333,0.0016,0
2020-01-05 06:00,0,336.2001047,8.03333333,87,4.112,0,0
2020-01-05 07:00,0,341.8483055,7.9,90.06666667,6.168,0,0
2020-01-05 08:00,0,318.3053375,7.8,90.9,6.339333333,0.0016,0
2020-01-05 09:00,1.948078384,311.1480517,8.06666667,89.6,5.311333333,0.0016,0
2020-01-05 10:00,25.55825009,319.1623488,8.36666667,89.36666667,5.825333333,0.0016,0
2020-01-05 11:00,29.90924839,340.4230586,8.53333333,90.3,5.482666667,0,0
2020-01-05 12:00,27.76044248,345.6893305,8.93333333,88.66666667,6.168,0,0
2020-01-05 13:00,29.96263487,345.6241231,9.03333333,90.06666667,6.682,0,0
2020-01-05 14:00,34.26024668,345.7949044,8.86666667,94.96666667,6.510666667,0.0032,0
2020-01-05 15:00,22.12816862,346.2917225,9,93.33333333,6.339333333,0.0032,0
2020-01-05 16:00,5.938717921,348.3348869,8.76666667,94.93333333,6.510666667,0.0032,0
2020-01-05 17:00,0,349.3005771,8.76666667,94.56666667,5.482666667,0.0016,0
2020-01-05 18:00,0,344.3789728,8.86666667,93.13333333,7.367333333,0.0016,0
2020-01-05 19:00,0,342.1743424,8.56666667,95,6.682,0.0032,0
2020-01-05 20:00,0,339.336269,8.43333333,94.4,5.654,0.0048,0
2020-01-05 21:00,0,327.9901855,8.3,93.93333333,6.510666667,0.0032,0
2020-01-05 22:00,0,330.3190204,8.1,91.6,5.482666667,0.0032,0
2020-01-05 23:00,0,327.2449583,7.933333333,88.6,5.654,0.0016,0
2020-01-06 00:00,0,314.4270512,7.433333333,88.9,3.426666667,0,0
2020-01-06 01:00,0,305.1086066,7.466666667,86.66666667,5.825333333,0,0
2020-01-06 02:00,0,308.6577509,7.233333333,86,5.654,0,0
2020-01-06 03:00,0,327.7510918,7.233333333,85.56666667,5.482666667,0.0016,0
2020-01-06 04:00,0,327.813194,7.033333333,86.33333333,5.311333333,0,0
2020-01-06 05:00,0,329.3160688,7.166666667,86.03333333,5.996666667,0.0032,0
2020-01-06 06:00,0,331.7132162,7.466666667,84.4,8.224,0.0016,0
2020-01-06 07:00,0,335.9982723,7.466666667,84.56666667,8.738,0,0
2020-01-06 08:00,0,336.3833064,7.833333333,82.13333333,9.252,0,0
2020-01-06 09:00,1.08054805,324.0622173,7.833333333,81.76666667,9.423333333,0,0
2020-01-06 10:00,17.00306634,330.6761084,8.33333333,79.43333333,9.766,0,0
2020-01-06 11:00,50.22280482,325.7048222,8.26666667,80.53333333,9.594666667,0,0
2020-01-06 12:00,34.28693992,335.4517724,7.366666667,91.33333333,10.62266667,0.0304,0
2020-01-06 13:00,22.6353402,337.3148403,7.3,92.3,8.566666667,0.064,0
2020-01-06 14:00,17.81721019,339.2959025,7.266666667,94.7,7.024666667,0.0848,0
2020-01-06 15:00,11.65107151,341.1651806,8.33333333,90.76666667,10.45133333,0.064,0
2020-01-06 16:00,4.564016007,338.5072038,8.36666667,82.83333333,7.196,0.0144,0
2020-01-06 17:00,0,303.226908,8.26666667,82.36666667,6.682,0.0016,0
2020-01-06 18:00,0,285.5463936,8,81.1,6.339333333,0,0
2020-01-06 19:00,0,287.9000694,7.6,79.36666667,5.825333333,0,0
2020-01-06 20:00,0,300.8421811,7.6,77.96666667,5.996666667,0,0
2020-01-06 21:00,0,268.490007,6.933333333,77.76666667,4.626,0,0
2020-01-06 22:00,0,261.3234059,6.633333333,80.63333333,4.968666667,0,0
2020-01-06 23:00,0,261.7798575,6.333333333,82.33333333,3.084,0,0
2020-01-07 00:00,0,260.3452952,6.4,83,4.454666667,0,0
2020-01-07 01:00,0,262.5996074,6.433333333,86.16666667,4.112,0,0
2020-01-07 02:00,0,266.6921465,6.833333333,84.4,4.626,0,0
2020-01-07 03:00,0,282.7238458,6.7,85.23333333,3.598,0,0
2020-01-07 04:00,0,294.3804406,6.866666667,84.03333333,5.825333333,0,0
2020-01-07 05:00,0,281.5532181,7.466666667,82.43333333,6.168,0,0
2020-01-07 06:00,0,308.7571145,7.7,82.2,7.024666667,0,0
2020-01-07 07:00,0,338.4109453,7.8,83.7,7.367333333,0,0
2020-01-07 08:00,0,340.4137433,8.13333333,84.33333333,8.566666667,0,0
2020-01-07 09:00,1.307440599,336.9577523,7.966666667,88.53333333,8.738,0.0048,0
2020-01-07 10:00,13.96003686,341.5160584,8.23333333,90.46666667,8.224,0.0336,0
2020-01-07 11:00,26.06542167,341.1713909,8.93333333,91.23333333,7.71,0.0416,0
2020-01-07 12:00,35.88853438,349.1546368,9.33333333,92.16666667,9.766,0.024,0
2020-01-07 13:00,46.92618956,352.8248806,9.7,94,9.252,0.0048,0
2020-01-07 14:00,39.25188275,357.445289,10.56666667,91.63333333,9.252,0.0096,0
2020-01-07 15:00,16.69609406,361.1993708,10.7,92.06666667,11.308,0.0096,0
2020-01-07 16:00,6.779555014,361.506777,10.96666667,92.06666667,10.45133333,0.0048,0
2020-01-07 17:00,0,360.4324078,10.9,92.53333333,10.96533333,0.0144,0
2020-01-07 18:00,0,359.5443455,10.93333333,92.53333333,10.10866667,0.0112,0
2020-01-07 19:00,0,360.1933141,11.03333333,92.2,11.308,0.0224,0
2020-01-07 20:00,0,353.9396162,10.7,92.86666667,9.766,0.016,0
2020-01-07 21:00,0,356.5106499,10.73333333,89.93333333,10.28,0.0096,0
2020-01-07 22:00,0,341.9073027,10.63333333,87.76666667,10.62266667,0,0
2020-01-07 23:00,0,328.2013332,10.36666667,83.63333333,8.224,0,0
2020-01-08 00:00,0,306.5555893,10.16666667,82.6,8.052666667,0,0
2020-01-08 01:00,0,323.2083112,9.46666667,86.66666667,6.510666667,0.0048,0
2020-01-08 02:00,0,326.4935209,9.33333333,84.9,5.482666667,0.0048,0
2020-01-08 03:00,0,303.0219705,8.66666667,84.5,4.626,0.0032,0
2020-01-08 04:00,0,293.7283668,8.1,77.6,4.626,0,0
2020-01-08 05:00,0,283.882053,7.8,72.2,4.626,0,0
2020-01-08 06:00,0,270.9554669,7.566666667,74.83333333,3.940666667,0,0
2020-01-08 07:00,0,282.2984453,7.3,71,4.454666667,0,0
2020-01-08 08:00,0,268.9992456,7.1,73.66666667,4.283333333,0,0
2020-01-08 09:00,3.216007334,270.4834897,6.666666667,78.8,4.626,0,0
2020-01-08 10:00,48.10069216,275.0666367,6.6,76.63333333,3.769333333,0.0016,0
2020-01-08 11:00,107.8401656,269.8717824,7.266666667,73.46666667,5.14,0,0
2020-01-08 12:00,157.5162872,270.1729784,7.133333333,72.83333333,4.968666667,0,0
2020-01-08 13:00,174.8001608,267.5646833,7.233333333,75,4.626,0.0016,0
2020-01-08 14:00,146.1449665,258.55675,7.4,73.16666667,4.112,0,0
2020-01-08 15:00,90.55629205,279.1684912,6.933333333,75.93333333,3.769333333,0,0
2020-01-08 16:00,22.34171455,283.4877036,6.566666667,77.53333333,3.598,0,0
2020-01-08 17:00,0,299.9510136,5.9,80.9,2.57,0,0
2020-01-08 18:00,0,296.5384942,5.766666667,84.53333333,2.912666667,0,0
2020-01-08 19:00,0,277.3333693,5.333333333,85.26666667,2.398666667,0,0
2020-01-08 20:00,0,295.2188212,4.633333333,87.46666667,1.884666667,0,0
2020-01-08 21:00,0,312.8186026,4.6,92.96666667,1.884666667,0,0
2020-01-08 22:00,0,319.8330532,4.833333333,91.53333333,2.227333333,0,0
2020-01-08 23:00,0,318.6127437,4.7,92.46666667,2.398666667,0,0
2020-01-09 00:00,0,321.3172973,4.833333333,91,2.741333333,0.0128,0
2020-01-09 01:00,0,325.7110324,4.1,89.46666667,3.940666667,0.0432,0
2020-01-09 02:00,0,330.7320004,2.966666667,93.13333333,4.283333333,0.0368,0
2020-01-09 03:00,0,327.1673305,2.433333333,95.26666667,4.797333333,0.0384,0
2020-01-09 04:00,0,323.6523424,2.466666667,94.73333333,4.626,0.0384,0
2020-01-09 05:00,0,325.9656517,2.9,94.26666667,6.682,0.0336,0
2020-01-09 06:00,0,326.4034727,3.333333333,94.26666667,4.112,0.0368,0
2020-01-09 07:00,0,329.5737932,3.9,94.86666667,2.398666667,0.0496,0
2020-01-09 08:00,0,330.3407561,2.933333333,97.6,2.398666667,0.0496,0
2020-01-09 09:00,0.947081845,326.6394613,3,97.06666667,3.426666667,0.0208,0
2020-01-09 10:00,25.19789134,306.7046347,2.966666667,97.26666667,4.112,0.0016,0
2020-01-09 11:00,60.96683435,310.0892081,2.966666667,96.56666667,4.454666667,0,0
2020-01-09 12:00,81.28039079,315.1474374,3.2,94.3,4.797333333,0,0
2020-01-09 13:00,107.3863805,304.5807373,3.5,93.9,3.084,0,0
2020-01-09 14:00,84.97740467,312.4584094,3.9,92.26666667,2.398666667,0,0
